name,available,from_bus_name,from_bus_id,to_bus_name,to_bus_id,r,x,b,rating,angle_limits,from_bus_voltage,to_bus_voltage,from_bus_area,to_bus_area,active_power_flow,reactive_power_flow
bus-2765-bus-1315-i_791,true,bus-2765,2765,bus-1315,1315,9.10411475e-5,0.000240604497,"(from = 1.357944935e-5, to = 1.357944935e-5)",1.18,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-7247-bus-7437-i_9345,true,bus-7247,7247,bus-7437,7437,0.00236112929,0.00724321974,"(from = 8.21132805e-5, to = 8.21132805e-5)",0.8,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-1119-bus-6848-i_8589,true,bus-1119,1119,bus-6848,6848,0.0247283179,0.0653695798,"(from = 0.0004968130375, to = 0.0004968130375)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-6076-bus-6071-i_7408,true,bus-6076,6076,bus-6071,6071,0.00719492093,0.0141006754,"(from = 8.8463526e-5, to = 8.8463526e-5)",0.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-2443-bus-2444-i_51,true,bus-2443,2443,bus-2444,2444,0.00020846076,0.000705963764,"(from = 1.81239888e-5, to = 1.81239888e-5)",1.1,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-3951-bus-79-i_3228,true,bus-3951,3951,bus-79,79,0.0707663264,0.202986159,"(from = 0.001306711285, to = 0.001306711285)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-7403-bus-7405-i_9630,true,bus-7403,7403,bus-7405,7405,0.0053459905,0.0146046346,"(from = 0.000103822655, to = 0.000103822655)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-4480-bus-4481-i_4184,true,bus-4480,4480,bus-4481,4481,0.013794354,0.0530697357,"(from = 0.0003791809565, to = 0.0003791809565)",0.8,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-3988-bus-1267-i_3321,true,bus-3988,3988,bus-1267,1267,0.000198042327,0.000348279701,"(from = 2.73916949e-6, to = 2.73916949e-6)",0.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-4226-bus-1211-i_3809,true,bus-4226,4226,bus-1211,1211,0.0147944015,0.0770717318,"(from = 0.00487483227, to = 0.00487483227)",1.91,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-3851-bus-3853-i_2990,true,bus-3851,3851,bus-3853,3853,0.00834214371,0.0324531629,"(from = 0.0002267453735, to = 0.0002267453735)",0.8,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-2089-bus-6228-i_7654,true,bus-2089,2089,bus-6228,6228,0.0127055351,0.0364410642,"(from = 0.0002345595075, to = 0.0002345595075)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-4848-bus-4780-i_4765,true,bus-4848,4848,bus-4780,4780,0.00298068929,0.00897137401,"(from = 7.34205645e-5, to = 7.34205645e-5)",1.42,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-5224-bus-5225-i_5763,true,bus-5224,5224,bus-5225,5225,0.00342283548,0.009712918,"(from = 6.38753495e-5, to = 6.38753495e-5)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-5529-bus-6643-i_6390,true,bus-5529,5529,bus-6643,6643,0.000161632565,0.000484019259,"(from = 2.62900977e-5, to = 2.62900977e-5)",1.28,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-2941-bus-8741-i_1180,true,bus-2941,2941,bus-8741,8741,0.00813523351,0.0560905298,"(from = 0.04957414255, to = 0.04957414255)",3.66,"(min = -1.0472, max = 1.0472)",230.0,230.0,0,0,0.0,0.0
bus-7599-bus-1498-i_10014,true,bus-7599,7599,bus-1498,1498,0.00509026359,0.0357049197,"(from = 0.03040895665, to = 0.03040895665)",3.66,"(min = -1.0472, max = 1.0472)",230.0,230.0,0,0,0.0,0.0
bus-8336-bus-3078-i_10043,true,bus-8336,8336,bus-3078,3078,0.0111707971,0.0290024517,"(from = 0.00169748748, to = 0.00169748748)",2.36,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-3202-bus-3201-i_1715,true,bus-3202,3202,bus-3201,3201,0.00155802897,0.0112718126,"(from = 0.02339622205, to = 0.02339622205)",6.35,"(min = -1.0472, max = 1.0472)",230.0,230.0,0,0,0.0,0.0
bus-3786-bus-3785-i_2836,true,bus-3786,3786,bus-3785,3785,0.000154746336,0.000318010411,"(from = 2.53805511e-6, to = 2.53805511e-6)",0.57,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-411-bus-6215-i_7629,true,bus-411,411,bus-6215,6215,0.000365895942,0.00229755041,"(from = 2.10198706e-5, to = 2.10198706e-5)",1.15,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-5289-bus-5288-i_5893,true,bus-5289,5289,bus-5288,5288,0.00263509719,0.007198781,"(from = 5.1175273e-5, to = 5.1175273e-5)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-6264-bus-387-i_7741,true,bus-6264,6264,bus-387,387,0.000917676621,0.000901468613,"(from = 6.3688477e-6, to = 6.3688477e-6)",0.3,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-6241-bus-6240-i_7696,true,bus-6241,6241,bus-6240,6240,0.00580846017,0.00445541267,"(from = 2.5034255e-5, to = 2.5034255e-5)",0.24,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-2810-bus-2811-i_923,true,bus-2810,2810,bus-2811,2811,0.00236360987,0.0160360875,"(from = 0.01459916355, to = 0.01459916355)",3.66,"(min = -1.0472, max = 1.0472)",230.0,230.0,0,0,0.0,0.0
bus-7181-bus-7182-i_9213,true,bus-7181,7181,bus-7182,7182,0.00652503373,0.00989630394,"(from = 5.936872e-5, to = 5.936872e-5)",0.35,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-1284-bus-4645-i_9748,true,bus-1284,1284,bus-4645,4645,0.0001064225,0.00019128044,"(from = 1.437783975e-6, to = 1.437783975e-6)",0.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-7149-bus-7144-i_9131,true,bus-7149,7149,bus-7144,7144,0.0108814355,0.015927911,"(from = 0.000102929183, to = 0.000102929183)",0.35,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-5311-bus-5304-i_5914,true,bus-5311,5311,bus-5304,5304,0.00637143814,0.0339474882,"(from = 0.000249216073, to = 0.000249216073)",0.96,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-1892-bus-4969-i_5179,true,bus-1892,1892,bus-4969,4969,0.0438119029,0.0460947334,"(from = 0.000282440021, to = 0.000282440021)",0.3,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-3618-bus-3620-i_2544,true,bus-3618,3618,bus-3620,3620,0.0287191769,0.0562845602,"(from = 0.000353115637, to = 0.000353115637)",0.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-6052-bus-6114-i_7468,true,bus-6052,6052,bus-6114,6114,0.00228582314,0.00879397364,"(from = 6.28319725e-5, to = 6.28319725e-5)",0.8,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-6051-bus-6038-i_7362,true,bus-6051,6051,bus-6038,6038,0.00141032128,0.00674011917,"(from = 6.17451775e-5, to = 6.17451775e-5)",0.96,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-5925-bus-4751-i_4703,true,bus-5925,5925,bus-4751,4751,0.000414145834,0.00104901941,"(from = 8.6964358e-6, to = 8.6964358e-6)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-6343-bus-6330-i_7864,true,bus-6343,6343,bus-6330,6330,0.011617282,0.0333198008,"(from = 0.0002144687925, to = 0.0002144687925)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-4844-bus-8746-i_6123,true,bus-4844,4844,bus-8746,8746,1.94824475e-5,0.000134199683,"(from = 0.000118446283, to = 0.000118446283)",3.66,"(min = -1.0472, max = 1.0472)",230.0,230.0,0,0,0.0,0.0
bus-3977-bus-1614-i_3297,true,bus-3977,3977,bus-1614,1614,0.0178689152,0.0194628392,"(from = 0.000110922783, to = 0.000110922783)",0.3,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-7526-bus-615-i_9850,true,bus-7526,7526,bus-615,615,0.0325169239,0.223229974,"(from = 0.001703510895, to = 0.001703510895)",1.15,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-5938-bus-7869-i_7171,true,bus-5938,5938,bus-7869,7869,0.0117926644,0.033822822,"(from = 0.000217706599, to = 0.000217706599)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-4755-bus-8125-i_4677,true,bus-4755,4755,bus-8125,8125,0.00144849668,0.00382906965,"(from = 2.910075115e-5, to = 2.910075115e-5)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-5386-bus-5390-i_6053,true,bus-5386,5386,bus-5390,5390,0.000964772299,0.00361913313,"(from = 2.722693375e-5, to = 2.722693375e-5)",0.8,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-5071-bus-5072-i_5398,true,bus-5071,5071,bus-5072,5072,0.0359400039,0.0395296477,"(from = 0.0002208275685, to = 0.0002208275685)",0.3,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-5475-bus-8371-i_5846,true,bus-5475,5475,bus-8371,8371,0.00296846837,0.00888928626,"(from = 0.0004828334055, to = 0.0004828334055)",1.28,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-3062-bus-3065-i_1425,true,bus-3062,3062,bus-3065,3065,7.59417965e-5,0.000598309359,"(from = 4.219663575e-5, to = 4.219663575e-5)",2.5,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-1185-bus-3818-i_2927,true,bus-1185,1185,bus-3818,3818,0.000278398176,0.000771142776,"(from = 5.32839875e-6, to = 5.32839875e-6)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-2451-bus-2452-i_68,true,bus-2451,2451,bus-2452,2452,0.00558238747,0.00936466441,"(from = 0.0001810303495, to = 0.0001810303495)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-6976-bus-6974-i_8861,true,bus-6976,6976,bus-6974,6974,0.000288633939,0.0013457817,"(from = 1.29608881e-5, to = 1.29608881e-5)",0.96,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-5106-bus-1458-i_5466,true,bus-5106,5106,bus-1458,1458,2.9782233e-5,0.000265503579,"(from = 2.934313345e-6, to = 2.934313345e-6)",7.7,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-3459-bus-3462-i_2183,true,bus-3459,3459,bus-3462,3462,0.00388294067,0.0100804415,"(from = 0.00058994843, to = 0.00058994843)",1.18,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-6712-bus-8733-i_8186,true,bus-6712,6712,bus-8733,8733,0.00421325922,0.0106720674,"(from = 8.8472135e-5, to = 8.8472135e-5)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-7412-bus-7416-i_9641,true,bus-7412,7412,bus-7416,7416,0.0078679717,0.0115168909,"(from = 7.4424314e-5, to = 7.4424314e-5)",0.35,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-1724-bus-2785-i_842,true,bus-1724,1724,bus-2785,2785,0.00108232404,0.00108548713,"(from = 7.34658255e-6, to = 7.34658255e-6)",0.3,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-4487-bus-4488-i_4192,true,bus-4487,4487,bus-4488,4488,0.000577582741,0.00152682743,"(from = 1.160381695e-5, to = 1.160381695e-5)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-2539-bus-197-i_250,true,bus-2539,2539,bus-197,197,6.80795397e-5,0.000303359188,"(from = 1.987546755e-5, to = 1.987546755e-5)",1.75,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-6139-bus-6133-i_7503,true,bus-6139,6139,bus-6133,6133,0.00801397088,0.0157058594,"(from = 9.85339945e-5, to = 9.85339945e-5)",0.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-6785-bus-7027-i_8424,true,bus-6785,6785,bus-7027,7027,0.000324279914,0.0033104577,"(from = 0.00525584085, to = 0.00525584085)",14.62,"(min = -1.0472, max = 1.0472)",230.0,230.0,0,0,0.0,0.0
bus-753-bus-2956-i_1204,true,bus-753,753,bus-2956,2956,0.00154236599,0.00228700468,"(from = 1.438363935e-5, to = 1.438363935e-5)",0.35,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-1476-bus-5101-i_5474,true,bus-1476,1476,bus-5101,5101,0.00583358976,0.00621533128,"(from = 3.70910091e-5, to = 3.70910091e-5)",0.3,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-4680-bus-4681-i_4483,true,bus-4680,4680,bus-4681,4681,0.000109511233,0.000281508287,"(from = 1.680811195e-5, to = 1.680811195e-5)",1.18,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-4210-bus-8406-i_3767,true,bus-4210,4210,bus-8406,8406,0.00192887608,0.00921836492,"(from = 8.44480135e-5, to = 8.44480135e-5)",0.96,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-3898-bus-3888-i_3092,true,bus-3898,3898,bus-3888,3888,0.000380937916,0.00114074346,"(from = 6.19608775e-5, to = 6.19608775e-5)",1.28,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-6605-bus-6607-i_8169,true,bus-6605,6605,bus-6607,6607,0.00329964602,0.0112712571,"(from = 0.0001025804415, to = 0.0001025804415)",0.8,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-8775-bus-8130-i_9053,true,bus-8775,8775,bus-8130,8130,0.000402430578,0.00136285661,"(from = 0.00516010535, to = 0.00516010535)",3.66,"(min = -1.0472, max = 1.0472)",230.0,230.0,0,0,0.0,0.0
bus-6199-bus-6204-i_7588,true,bus-6199,6199,bus-6204,6204,0.00955041485,0.0273917465,"(from = 0.000176311635, to = 0.000176311635)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-7015-bus-1518-i_8927,true,bus-7015,7015,bus-1518,1518,0.000268026421,0.000678903157,"(from = 5.6281491e-6, to = 5.6281491e-6)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-8176-bus-4658-i_2274,true,bus-8176,8176,bus-4658,4658,0.0359331126,0.10196933,"(from = 0.00067060475, to = 0.00067060475)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-5684-bus-5683-i_6690,true,bus-5684,5684,bus-5683,5683,0.000362049179,0.00357530334,"(from = 3.206548795e-5, to = 3.206548795e-5)",4.62,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-5330-bus-5337-i_5964,true,bus-5330,5330,bus-5337,5337,0.00122633738,0.00656206312,"(from = 8.32788335e-5, to = 8.32788335e-5)",1.15,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-8770-bus-4914-i_8307,true,bus-8770,8770,bus-4914,4914,0.00141726905,0.00417837771,"(from = 0.000234374003, to = 0.000234374003)",1.28,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-984-bus-7374-i_9488,true,bus-984,984,bus-7374,7374,0.00301198544,0.00419768215,"(from = 3.004514505e-5, to = 3.004514505e-5)",0.35,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-2709-bus-1365-i_649,true,bus-2709,2709,bus-1365,1365,0.00618486971,0.0129989275,"(from = 9.91215915e-5, to = 9.91215915e-5)",0.57,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-6987-bus-1090-i_8884,true,bus-6987,6987,bus-1090,1090,0.000500505705,0.00102856086,"(from = 8.20898965e-6, to = 8.20898965e-6)",0.57,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-3356-bus-3353-i_1993,true,bus-3356,3356,bus-3353,3353,1.32796584e-5,8.4108223e-5,"(from = 8.8066869e-5, to = 8.8066869e-5)",3.66,"(min = -1.0472, max = 1.0472)",230.0,230.0,0,0,0.0,0.0
bus-7268-bus-893-i_9394,true,bus-7268,7268,bus-893,893,0.000223145739,0.000227852498,"(from = 1.48539228e-6, to = 1.48539228e-6)",0.3,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-4636-bus-2304-i_4387,true,bus-4636,4636,bus-2304,2304,0.00121887089,0.00119734319,"(from = 8.45919245e-6, to = 8.45919245e-6)",0.3,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-202-bus-182-i_189,true,bus-202,202,bus-182,182,0.0126674537,0.0659890664,"(from = 0.00417364299, to = 0.00417364299)",1.91,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-685-bus-5900-i_7102,true,bus-685,685,bus-5900,5900,0.00632852718,0.0246196305,"(from = 0.0001720134025, to = 0.0001720134025)",0.8,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-1001-bus-5359-i_6020,true,bus-1001,1001,bus-5359,5359,0.000126587846,0.00033463222,"(from = 2.54318917e-6, to = 2.54318917e-6)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-3170-bus-3171-i_1640,true,bus-3170,3170,bus-3171,3171,0.00133226345,0.0103200326,"(from = 0.000871669755, to = 0.000871669755)",2.61,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-6906-bus-2039-i_8720,true,bus-6906,6906,bus-2039,2039,0.000127009233,0.000321710706,"(from = 2.667001615e-6, to = 2.667001615e-6)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-2535-bus-2532-i_231,true,bus-2535,2535,bus-2532,2532,0.00771646962,0.0504580236,"(from = 0.00309404834, to = 0.00309404834)",2.19,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-5936-bus-5935-i_7168,true,bus-5936,5936,bus-5935,5935,0.00595939876,0.0116792852,"(from = 7.3272418e-5, to = 7.3272418e-5)",0.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-6620-bus-5578-i_6491,true,bus-6620,6620,bus-5578,5578,0.00729677708,0.0161496508,"(from = 0.0001108346345, to = 0.0001108346345)",0.57,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-3816-bus-1789-i_2918,true,bus-3816,3816,bus-1789,1789,0.000165968802,0.000459721554,"(from = 3.17655801e-6, to = 3.17655801e-6)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-409-bus-1705-i_7714,true,bus-409,409,bus-1705,1705,0.0104998064,0.00759021283,"(from = 4.817969065e-5, to = 4.817969065e-5)",0.24,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-184-bus-1897-i_9916,true,bus-184,184,bus-1897,1897,0.0259084973,0.10375103,"(from = 0.0063044156, to = 0.0063044156)",1.59,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-7113-bus-7108-i_9062,true,bus-7113,7113,bus-7108,7108,0.0159865846,0.0453650599,"(from = 0.000298337349, to = 0.000298337349)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-5035-bus-5034-i_5303,true,bus-5035,5035,bus-5034,5034,0.038216303,0.0610008181,"(from = 0.00058808364, to = 0.00058808364)",0.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-64-bus-3724-i_2757,true,bus-64,64,bus-3724,3724,0.000759566961,0.000582630134,"(from = 3.27370606e-6, to = 3.27370606e-6)",0.24,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-7622-bus-6735-i_10158,true,bus-7622,7622,bus-6735,6735,0.00215122729,0.00394014281,"(from = 2.847027615e-5, to = 2.847027615e-5)",0.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-8292-bus-7499-i_9800,true,bus-8292,8292,bus-7499,7499,6.25103195e-5,0.000395916222,"(from = 0.000414550487, to = 0.000414550487)",3.66,"(min = -1.0472, max = 1.0472)",230.0,230.0,0,0,0.0,0.0
bus-5509-bus-804-i_6325,true,bus-5509,5509,bus-804,804,0.00131092157,0.00658631608,"(from = 0.000413285173, to = 0.000413285173)",1.85,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-4696-bus-6698-i_4510,true,bus-4696,4696,bus-6698,6698,0.00564369102,0.016186801,"(from = 0.000104189189, to = 0.000104189189)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-2780-bus-8772-i_861,true,bus-2780,2780,bus-8772,8772,4.81611807e-5,0.000127280872,"(from = 7.1835904e-6, to = 7.1835904e-6)",1.18,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-6881-bus-1544-i_8667,true,bus-6881,6881,bus-1544,1544,0.0168919322,0.0461470643,"(from = 0.0003280561665, to = 0.0003280561665)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-3617-bus-1956-i_2540,true,bus-3617,3617,bus-1956,1956,0.000273879585,0.000279656461,"(from = 1.82310728e-6, to = 1.82310728e-6)",0.3,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-6242-bus-6244-i_7691,true,bus-6242,6242,bus-6244,6244,0.00208503464,0.00528133278,"(from = 4.37825793e-5, to = 4.37825793e-5)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-6660-bus-4716-i_4577,true,bus-6660,6660,bus-4716,4716,6.62236997e-5,0.000273418978,"(from = 1.55981557e-5, to = 1.55981557e-5)",1.59,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-6937-bus-6944-i_8428,true,bus-6937,6937,bus-6944,6944,0.0324003252,0.0253970444,"(from = 0.0001364689315, to = 0.0001364689315)",0.48,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-6654-bus-2247-i_8229,true,bus-6654,6654,bus-2247,2247,8.09567574e-5,0.000799462845,"(from = 7.1700639e-6, to = 7.1700639e-6)",3.08,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-4946-bus-4947-i_5142,true,bus-4946,4946,bus-4947,4947,0.0103926016,0.0298072502,"(from = 0.000191859513, to = 0.000191859513)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-7139-bus-839-i_9127,true,bus-7139,7139,bus-839,839,0.000184918542,0.000512210962,"(from = 3.53924636e-6, to = 3.53924636e-6)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-7047-bus-8615-i_8957,true,bus-7047,7047,bus-8615,8615,0.0161286168,0.0144522437,"(from = 0.000123763505, to = 0.000123763505)",0.3,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-1210-bus-7822-i_3149,true,bus-1210,1210,bus-7822,7822,0.024108207,0.0667787616,"(from = 0.0004614306035, to = 0.0004614306035)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-5918-bus-5919-i_7135,true,bus-5918,5918,bus-5919,5919,0.000714841273,0.00188966738,"(from = 1.436138365e-5, to = 1.436138365e-5)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-6408-bus-6402-i_7987,true,bus-6408,6408,bus-6402,6402,0.000177062012,0.000632519988,"(from = 5.2560269e-6, to = 5.2560269e-6)",0.8,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-6601-bus-6602-i_8167,true,bus-6601,6601,bus-6602,6602,0.00119490493,0.0026807882,"(from = 1.789158715e-5, to = 1.789158715e-5)",0.57,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-7587-bus-8186-i_9990,true,bus-7587,7587,bus-8186,8186,5.59049568e-5,0.000681223333,"(from = 5.42967455e-5, to = 5.42967455e-5)",3.47,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-7760-bus-6709-i_8313,true,bus-7760,7760,bus-6709,6709,0.00067933606,0.00458355056,"(from = 0.004219640395, to = 0.004219640395)",3.66,"(min = -1.0472, max = 1.0472)",230.0,230.0,0,0,0.0,0.0
bus-6968-bus-6975-i_8843,true,bus-6968,6968,bus-6975,6975,6.28001421e-5,0.00015907094,"(from = 1.31870791e-6, to = 1.31870791e-6)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-6552-bus-6553-i_8137,true,bus-6552,6552,bus-6553,6553,0.00380001202,0.003880165,"(from = 2.529516805e-5, to = 2.529516805e-5)",0.3,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-5832-bus-5840-i_6971,true,bus-5832,5832,bus-5840,5840,0.000710705398,0.00187873429,"(from = 1.427829265e-5, to = 1.427829265e-5)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-5384-bus-543-i_6066,true,bus-5384,5384,bus-543,543,0.0128026974,0.0367197397,"(from = 0.0002363532675, to = 0.0002363532675)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-2260-bus-4618-i_4362,true,bus-2260,2260,bus-4618,4618,0.0509522017,0.040322975,"(from = 0.000212505842, to = 0.000212505842)",0.24,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-6022-bus-6021-i_7316,true,bus-6022,6022,bus-6021,6021,0.00242159622,0.00627597095,"(from = 4.96666071e-5, to = 4.96666071e-5)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-7294-bus-7296-i_9443,true,bus-7294,7294,bus-7296,7296,0.00421795694,0.0116834392,"(from = 8.07296025e-5, to = 8.07296025e-5)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
