name,available,bus_name,bus_number,area,active_power,reactive_power,max_active_power,max_reactive_power
bus1945,true,bus-1945,1945,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.6849417870000001,0.174480729,0.6849417870000001,0.174480729
bus597,true,bus-597,597,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.029583248200000002,0.012840369599999998,0.029583248200000002,0.012840369599999998
bus1456,true,bus-1456,1456,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.261193359,0.0923832169,0.261193359,0.0923832169
bus1697,true,bus-1697,1697,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0093533977,0.00357342259,0.0093533977,0.00357342259
bus6501,true,bus-6501,6501,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.08840231620000001,0.025664276,0.08840231620000001,0.025664276
bus4710,true,bus-4710,4710,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.091655796,0.0322855137,0.091655796,0.0322855137
bus1551,true,bus-1551,1551,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.08603049909999999,0.0208783035,0.08603049909999999,0.0208783035
bus391,true,bus-391,391,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.46582424600000005,0.161486615,0.46582424600000005,0.161486615
bus378,true,bus-378,378,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.309302817,0.0946746186,0.309302817,0.0946746186
bus1165,true,bus-1165,1165,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.06668806799999999,0.0236007798,0.06668806799999999,0.0236007798
bus7657,true,bus-7657,7657,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0947610559,0.028321510600000002,0.0947610559,0.028321510600000002
bus5882,true,bus-5882,5882,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0213015307,0.00658946701,0.0213015307,0.00658946701
bus2376,true,bus-2376,2376,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.06483837669999999,0.022625814499999997,0.06483837669999999,0.022625814499999997
bus1094,true,bus-1094,1094,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.280048644,0.09042564520000002,0.280048644,0.09042564520000002
bus764,true,bus-764,764,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.103415873,0.0293480167,0.10354200000000001,0.0293480167
bus1272,true,bus-1272,1272,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0903144118,0.034828935799999995,0.0903144118,0.034828935799999995
bus53,true,bus-53,53,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0463394452,0.0128715016,0.0463394452,0.0128715016
bus882,true,bus-882,882,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.020841106100000003,0.00704387196,0.020841106100000003,0.00704387196
bus2017,true,bus-2017,2017,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0493115494,0.0165153928,0.0493115494,0.0165153928
bus1521,true,bus-1521,1521,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0403060361,0.0151786555,0.0403060361,0.0151786555
bus999,true,bus-999,999,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.186279127,0.043324213199999996,0.186279127,0.043324213199999996
bus7057,true,bus-7057,7057,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0461364509,0.0189132436,0.0461364509,0.0189132436
bus593,true,bus-593,593,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.144391239,0.0438400254,0.144391239,0.0438400254
bus4421,true,bus-4421,4421,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.16293666399999998,0.0273381226,0.16847,0.0273381226
bus1839,true,bus-1839,1839,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.25758976100000003,0.0964390562,0.25758976100000003,0.0964390562
bus2788,true,bus-2788,2788,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0504064396,0.0137281973,0.0504064396,0.0137281973
bus8608,true,bus-8608,8608,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",1.5649605299999998,0.535062074,1.5649605299999998,0.535062074
bus514,true,bus-514,514,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.385720705,0.12473371200000001,0.385720705,0.12473371200000001
bus4396,true,bus-4396,4396,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0249884536,0.010900361300000001,0.0249884536,0.010900361300000001
bus991,true,bus-991,991,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.24532936500000002,0.0523771799,0.253745,0.0523771799
bus987,true,bus-987,987,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0899607756,0.023371219600000003,0.0899607756,0.023371219600000003
bus2365,true,bus-2365,2365,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.159112018,0.0323994781,0.159112018,0.0323994781
bus516,true,bus-516,516,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.38614356,0.112224364,0.38614356,0.112224364
bus1146,true,bus-1146,1146,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",1.01546763,0.224318405,1.054855,0.224318405
bus1965,true,bus-1965,1965,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0518225544,0.018248811,0.0518225544,0.018248811
bus2166,true,bus-2166,2166,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.118602244,0.0381503133,0.118602244,0.0381503133
bus1531,true,bus-1531,1531,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0696864877,0.0236124914,0.0696864877,0.0236124914
bus729,true,bus-729,729,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.365213924,0.115691247,0.365213924,0.115691247
bus2257,true,bus-2257,2257,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.042466749000000005,0.0107999238,0.042466749000000005,0.0107999238
bus8809,true,bus-8809,8809,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.23696093399999998,0.075239176,0.23696093399999998,0.075239176
bus1200,true,bus-1200,1200,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.37014998,0.12253610399999999,0.37014998,0.12253610399999999
bus3283,true,bus-3283,3283,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.298267879,0.10116146799999999,0.298267879,0.10116146799999999
bus7978,true,bus-7978,7978,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.394189813,0.107089983,0.394189813,0.107089983
bus2244,true,bus-2244,2244,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0523817385,0.0180479419,0.0523817385,0.0180479419
bus6764,true,bus-6764,6764,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.120486159,0.0319674639,0.120486159,0.0319674639
bus1118,true,bus-1118,1118,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.6449579559999999,0.22795976299999998,0.6449579559999999,0.22795976299999998
bus181,true,bus-181,181,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0763892679,0.0215730456,0.0763892679,0.0215730456
bus523,true,bus-523,523,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.27983103400000003,0.0928308069,0.27983103400000003,0.0928308069
bus993,true,bus-993,993,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.174436558,0.06454630459999999,0.174436558,0.06454630459999999
bus2894,true,bus-2894,2894,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0071381193,0.0031505115,0.0071381193,0.0031505115
bus6547,true,bus-6547,6547,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",1.71637583,0.387721277,1.8535030000000001,0.387721277
bus652,true,bus-652,652,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0377143634,0.0134955666,0.0377143634,0.0134955666
bus5830,true,bus-5830,5830,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0173757093,0.006915500650000001,0.0173757093,0.006915500650000001
bus1638,true,bus-1638,1638,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.09082701730000001,0.0317520698,0.09082701730000001,0.0317520698
bus1104,true,bus-1104,1104,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.38627004,0.119236699,0.38627004,0.119236699
bus4536,true,bus-4536,4536,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0492878807,0.0160852849,0.0492878807,0.0160852849
bus2811,true,bus-2811,2811,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0370307771,0.0152516109,0.0370307771,0.0152516109
bus1922,true,bus-1922,1922,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.00378379164,0.0014496515900000002,0.00378379164,0.0014496515900000002
bus2761,true,bus-2761,2761,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.11952757800000001,0.031062305600000003,0.119648,0.031062305600000003
bus6594,true,bus-6594,6594,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.354698793,0.0648376229,0.36288899999999996,0.0648376229
bus559,true,bus-559,559,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0701440666,0.0155113459,0.072139,0.0155113459
bus4576,true,bus-4576,4576,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.056000257500000004,0.0195952115,0.056000257500000004,0.0195952115
bus1344,true,bus-1344,1344,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.311180203,0.0806901894,0.311180203,0.0806901894
bus671,true,bus-671,671,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.195932968,0.0681253406,0.195932968,0.0681253406
bus4320,true,bus-4320,4320,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.131607898,0.0289805054,0.13617300000000002,0.0289805054
bus2513,true,bus-2513,2513,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0379997597,0.0119795063,0.0379997597,0.0119795063
bus6549,true,bus-6549,6549,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0803280359,0.0258988795,0.0803280359,0.0258988795
bus938,true,bus-938,938,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0820929797,0.0308945667,0.0820929797,0.0308945667
bus4422,true,bus-4422,4422,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.07071484980000001,0.0222939381,0.07071484980000001,0.0222939381
bus2274,true,bus-2274,2274,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.23882452,0.0539193578,0.248267,0.0539193578
bus4748,true,bus-4748,4748,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.157530495,0.0596913345,0.157530495,0.0596913345
bus393,true,bus-393,393,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0738376939,0.0288200511,0.0738376939,0.0288200511
bus790,true,bus-790,790,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.17354507300000002,0.0597370655,0.17354507300000002,0.0597370655
bus5333,true,bus-5333,5333,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.148505749,0.0585030744,0.148505749,0.0585030744
bus7710,true,bus-7710,7710,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.023541760699999997,0.0074709154,0.023541760699999997,0.0074709154
bus876,true,bus-876,876,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.037767832700000004,0.0158499758,0.037767832700000004,0.0158499758
bus578,true,bus-578,578,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.178289417,0.0471388327,0.178289417,0.0471388327
bus1566,true,bus-1566,1566,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0572760295,0.02288961,0.0572760295,0.02288961
bus2071,true,bus-2071,2071,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0258080642,0.010374918300000001,0.0258080642,0.010374918300000001
bus4298,true,bus-4298,4298,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.11917764,0.028298699799999997,0.11917764,0.028298699799999997
bus3647,true,bus-3647,3647,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0384596945,0.013572832,0.0384596945,0.013572832
bus8695,true,bus-8695,8695,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0357834412,0.013628587999999999,0.0357834412,0.013628587999999999
bus1876,true,bus-1876,1876,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.168150749,0.0660723291,0.168150749,0.0660723291
bus1998,true,bus-1998,1998,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.200238493,0.058554497899999995,0.200238493,0.058554497899999995
bus2091,true,bus-2091,2091,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.33358369099999996,0.11501563199999999,0.33358369099999996,0.11501563199999999
bus1367,true,bus-1367,1367,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0328794615,0.0110031359,0.0328794615,0.0110031359
bus3930,true,bus-3930,3930,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.012102669399999998,0.0038565546099999996,0.012102669399999998,0.0038565546099999996
bus606,true,bus-606,606,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0699922507,0.0217653571,0.0699922507,0.0217653571
bus1980,true,bus-1980,1980,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.395093386,0.12889739,0.395093386,0.12889739
bus5660,true,bus-5660,5660,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0466908668,0.0155279066,0.0466908668,0.0155279066
bus8147,true,bus-8147,8147,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.126313466,0.0449672547,0.126313466,0.0449672547
bus6757,true,bus-6757,6757,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.040313516,0.0161319765,0.040313516,0.0161319765
bus234,true,bus-234,234,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0281481188,0.0119570767,0.0281481188,0.0119570767
bus2832,true,bus-2832,2832,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.149724851,0.029440696800000003,0.149724851,0.029440696800000003
bus3636,true,bus-3636,3636,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.025263868399999997,0.00906105235,0.025263868399999997,0.00906105235
bus7930,true,bus-7930,7930,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0304868365,0.011547924199999999,0.0304868365,0.011547924199999999
bus7037,true,bus-7037,7037,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.192478359,0.0557034675,0.192478359,0.0557034675
bus497,true,bus-497,497,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0210267744,0.00832504295,0.0210267744,0.00832504295
bus1246,true,bus-1246,1246,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.498976519,0.159891429,0.498976519,0.159891429
