number,name,available,bustype,angle,magnitude,voltage_limits,base_voltage,area,load_zone
2502,bus-2502,true,PQ,0.016079987528394415,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
4902,bus-4902,true,PQ,-0.0013923733140201807,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8304,bus-8304,true,PQ,0.01534391502255879,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
1591,bus-1591,true,PQ,-0.03260387040503508,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
258,bus-258,true,PV,-0.006103504725337614,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4646,bus-4646,true,PQ,-0.03090635025910893,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
1498,bus-1498,true,PV,-0.030843883703449575,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
2950,bus-2950,true,PQ,-0.035238828010691337,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
5286,bus-5286,true,PQ,0.002563927958541133,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1111,bus-1111,true,PQ,0.007987800007075583,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5915,bus-5915,true,PQ,-0.0003496886397265136,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8683,bus-8683,true,PQ,-0.029114093815917456,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
7281,bus-7281,true,PQ,-0.03442449368455922,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8564,bus-8564,true,PQ,-0.03557478783467112,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
4475,bus-4475,true,PQ,-0.033361557452299836,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6775,bus-6775,true,PV,0.015540549017169641,1.0,"(min = 0.94, max = 1.06)",500.0,0,0
4563,bus-4563,true,PQ,-0.01584992663888352,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7176,bus-7176,true,PQ,-0.03481352216430808,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8308,bus-8308,true,PQ,-0.030084421830868468,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
8292,bus-8292,true,PV,-0.027215580157068237,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
3843,bus-3843,true,PQ,-0.032118219276165344,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1729,bus-1729,true,PV,-0.03027996520413633,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
2917,bus-2917,true,PQ,-0.018394515598820976,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
4798,bus-4798,true,PQ,0.01360493074052716,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
625,bus-625,true,PQ,-0.03179897831015626,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1924,bus-1924,true,PV,-0.0016245882382793415,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
3917,bus-3917,true,PQ,-0.03316820115111765,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3999,bus-3999,true,PQ,-0.03269284013445182,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
2313,bus-2313,true,PV,-0.00306338696308205,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3122,bus-3122,true,PQ,-0.03074232508867113,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
3463,bus-3463,true,PQ,-0.033091002620308056,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
143,bus-143,true,PQ,-0.012025290498799851,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3271,bus-3271,true,PQ,-0.03601230976408786,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7362,bus-7362,true,PQ,-0.03494145095875491,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1338,bus-1338,true,PQ,-0.03745762320084968,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3792,bus-3792,true,PQ,-0.03217737406956903,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
4786,bus-4786,true,PQ,0.0008043556574612474,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3207,bus-3207,true,PQ,-0.03222088809488099,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
1573,bus-1573,true,PQ,-0.03825962153982869,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8274,bus-8274,true,PQ,-0.03424891722700002,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2859,bus-2859,true,PQ,-0.03044117498395774,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
4549,bus-4549,true,PQ,-0.02671674795262159,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
6260,bus-6260,true,PQ,0.0010200532237571763,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1246,bus-1246,true,PQ,-0.03258676006971315,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
570,bus-570,true,PQ,-0.01779127465692737,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
7877,bus-7877,true,PQ,0.003030333498828761,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
3785,bus-3785,true,PQ,-0.031948540809747406,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3774,bus-3774,true,PQ,-0.032459648612955035,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5744,bus-5744,true,PQ,0.0018046554018239845,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8739,bus-8739,true,PV,-0.029706975879634622,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
781,bus-781,true,PV,0.0030588566468492335,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1482,bus-1482,true,PQ,0.004694945915494163,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1099,bus-1099,true,PQ,0.00895034371393636,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2855,bus-2855,true,PQ,-0.031480373167593674,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
7857,bus-7857,true,PQ,0.00434405125674518,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
52,bus-52,true,PQ,-0.03326227352513551,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
7712,bus-7712,true,PQ,0.005018796959282881,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
6018,bus-6018,true,PQ,-0.0013836994849140327,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5324,bus-5324,true,PQ,0.0016354422489112765,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4480,bus-4480,true,PQ,-0.03454585463049787,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4663,bus-4663,true,PQ,-0.03461473195503272,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
3605,bus-3605,true,PQ,-0.03310396762412358,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5816,bus-5816,true,PQ,0.0003973303111235619,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6617,bus-6617,true,PQ,6.0384093023990295e-5,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8792,bus-8792,true,PQ,-0.00025559667613312076,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
7065,bus-7065,true,PQ,-0.032492995048176564,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
1826,bus-1826,true,PV,0.0030981156118046957,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
3234,bus-3234,true,PQ,-0.035224000915096865,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
4143,bus-4143,true,PQ,-0.028518002789837568,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6725,bus-6725,true,PQ,0.0005776179237153659,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2153,bus-2153,true,PQ,-0.03514599866016674,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8670,bus-8670,true,PQ,-0.005734976603730004,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
1917,bus-1917,true,PQ,-0.02845877451807237,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
7048,bus-7048,true,PQ,-0.03142433047077921,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
1320,bus-1320,true,PV,-0.031587361152609225,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
7980,bus-7980,true,PQ,-0.03356182700264918,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
1476,bus-1476,true,PQ,0.006299633778742571,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7410,bus-7410,true,PQ,-0.03492461655998772,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4138,bus-4138,true,PQ,-0.012188710005080625,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
247,bus-247,true,PQ,-0.0038060133198852546,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4659,bus-4659,true,PQ,-0.03555899888812588,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
7413,bus-7413,true,PQ,-0.03505393603278254,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8029,bus-8029,true,PQ,-0.03188570023002935,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3743,bus-3743,true,PQ,-0.03426069715225343,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2174,bus-2174,true,PQ,-0.030781238949673596,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2046,bus-2046,true,PQ,-0.0017193738637853177,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7718,bus-7718,true,PQ,-0.029269308738824114,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
3648,bus-3648,true,PQ,-0.035739671707100906,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
635,bus-635,true,PQ,-0.027506245021767343,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5893,bus-5893,true,PQ,-3.108641256191161e-5,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1434,bus-1434,true,PQ,-0.0035208230643574622,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4506,bus-4506,true,PQ,-0.029363062415720568,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
8215,bus-8215,true,PV,-0.03257927766867693,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
4752,bus-4752,true,PQ,-0.0009481422150403957,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7401,bus-7401,true,PQ,-0.034984663216639185,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3818,bus-3818,true,PQ,-0.03248125160030452,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6479,bus-6479,true,PQ,0.006376531257709483,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
3059,bus-3059,true,PQ,-0.02946059542857929,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
2684,bus-2684,true,PQ,-0.02932453933393762,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1010,bus-1010,true,PQ,0.00018384974058333246,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6856,bus-6856,true,PQ,0.005660473943389633,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
61,bus-61,true,PQ,-0.03190406702787979,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5142,bus-5142,true,PQ,0.006514423560897295,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6770,bus-6770,true,PQ,8.842792563531068e-5,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6231,bus-6231,true,PQ,-0.00016518068434410695,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6368,bus-6368,true,PQ,-0.00012026835987852492,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6802,bus-6802,true,PQ,0.0073133181808674895,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
5706,bus-5706,true,PQ,0.0007062109346249686,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5973,bus-5973,true,PQ,-0.0008154162854060212,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
727,bus-727,true,PQ,0.0008999564739009526,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4032,bus-4032,true,PQ,-0.02655429654557031,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5506,bus-5506,true,PQ,0.0016919353593551434,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
552,bus-552,true,PV,-0.0010591754142404769,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1497,bus-1497,true,PQ,-0.027897777699926962,1.0,"(min = 0.94, max = 1.06)",500.0,0,0
6550,bus-6550,true,PQ,-5.106540996325822e-5,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6935,bus-6935,true,PQ,0.008042483877800906,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
6583,bus-6583,true,PQ,-0.00035369971352554487,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
603,bus-603,true,PV,-0.02182240752505186,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
4240,bus-4240,true,PQ,-0.018779697372898436,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5842,bus-5842,true,PQ,-0.00077500468581392,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4179,bus-4179,true,PQ,-0.024867119918923177,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7714,bus-7714,true,PQ,0.009045171012668886,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
2477,bus-2477,true,PQ,0.002262447620079974,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7815,bus-7815,true,PQ,0.001873757681846128,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8853,bus-8853,true,PQ,-0.03300237235743084,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
1585,bus-1585,true,PV,-0.03258159110260045,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
5501,bus-5501,true,PQ,0.0017797381389447174,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
234,bus-234,true,PQ,-0.006412270731321713,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
2762,bus-2762,true,PQ,-0.037207198821917475,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
2165,bus-2165,true,PQ,-0.031682541287103336,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
6169,bus-6169,true,PQ,-0.0010960745055516841,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7823,bus-7823,true,PV,-0.031886027304731175,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
3098,bus-3098,true,PQ,-0.032519637324675325,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
478,bus-478,true,PV,-0.0033846344817722767,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
644,bus-644,true,PQ,-0.02602758968764006,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3429,bus-3429,true,PQ,-0.03315065081829129,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
73,bus-73,true,PQ,-0.03180483092273697,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3020,bus-3020,true,PQ,-0.04981210560802898,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
7370,bus-7370,true,PQ,-0.03499180789646516,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8155,bus-8155,true,PQ,0.009469144876126899,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2968,bus-2968,true,PQ,-0.034262849317754064,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
3856,bus-3856,true,PQ,-0.03197980175104573,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8391,bus-8391,true,PQ,-0.03138172803093558,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
8055,bus-8055,true,PQ,-0.030980100891981204,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
1995,bus-1995,true,PQ,0.00386279933497485,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1797,bus-1797,true,PV,-0.03129566933617824,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
4608,bus-4608,true,PQ,0.0027380988326405316,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
4294,bus-4294,true,PQ,-0.005569630428487953,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4860,bus-4860,true,PQ,0.002575150198738653,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
6864,bus-6864,true,PQ,0.006778259643213766,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7168,bus-7168,true,PQ,-0.034818759373794535,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4070,bus-4070,true,PQ,-0.020918995782688164,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3245,bus-3245,true,PQ,-0.03027996520413633,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
3352,bus-3352,true,PQ,-0.03144554913662741,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
3749,bus-3749,true,PQ,-0.036055356564759056,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7211,bus-7211,true,PQ,-0.03471509711366866,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4662,bus-4662,true,PQ,-0.033966015237747935,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8786,bus-8786,true,PQ,-0.03286493518375207,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
3053,bus-3053,true,PQ,-0.030576324903651773,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
7143,bus-7143,true,PQ,-0.03473637512071142,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8562,bus-8562,true,PQ,-0.03355021550166858,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
1075,bus-1075,true,PQ,0.007419328868768387,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1144,bus-1144,true,PQ,-0.03211876922941265,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7938,bus-7938,true,PQ,-0.024681558258180393,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
906,bus-906,true,PQ,-0.03460403814817283,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
391,bus-391,true,PQ,-0.0010730500505008753,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4137,bus-4137,true,PQ,-0.012440938687940245,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8348,bus-8348,true,PQ,0.0007294174973299304,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2478,bus-2478,true,PQ,-0.03069067486198516,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
3364,bus-3364,true,PQ,-0.03208398097769605,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
315,bus-315,true,PQ,-0.01039990053480196,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2283,bus-2283,true,PV,-4.836358338343738e-5,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6509,bus-6509,true,PQ,0.0033572894659034853,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7040,bus-7040,true,PQ,0.007422601465835631,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1034,bus-1034,true,PV,0.005864968743871835,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
2749,bus-2749,true,PQ,-0.036408420266342535,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
455,bus-455,true,PQ,-0.0013032124221811303,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1925,bus-1925,true,PQ,-0.0018962291799379904,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
3248,bus-3248,true,PQ,-0.033094176327019886,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
4247,bus-4247,true,PQ,0.021219639043786775,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
693,bus-693,true,PQ,0.0011810664777594814,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5278,bus-5278,true,PQ,0.0028492556587475194,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1757,bus-1757,true,PQ,-0.04965110072986176,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
3649,bus-3649,true,PQ,-0.035732925311410244,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5348,bus-5348,true,PQ,-5.6020276314892004e-5,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6000,bus-6000,true,PQ,-0.0017838307440544265,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6197,bus-6197,true,PQ,-0.0005520847673043255,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7546,bus-7546,true,PQ,-0.028873937383507665,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5648,bus-5648,true,PQ,0.0013543129626551716,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6391,bus-6391,true,PQ,-0.0008136877462214311,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8444,bus-8444,true,PQ,-0.0305456980404707,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
2656,bus-2656,true,PQ,0.0002416184476002996,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
8043,bus-8043,true,PQ,0.011619033472578833,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
5008,bus-5008,true,PQ,-0.0030031324726232595,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3221,bus-3221,true,PQ,-0.03377430024419432,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
6928,bus-6928,true,PQ,0.006654665339057679,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8513,bus-8513,true,PQ,-0.03383677552649993,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
2505,bus-2505,true,PQ,0.00919604734376106,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
1189,bus-1189,true,PQ,-0.033368825875969774,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
8606,bus-8606,true,PQ,-0.018889120266753448,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
3888,bus-3888,true,PQ,-0.03394542157430488,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
6164,bus-6164,true,PQ,-0.0008144873653275738,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5200,bus-5200,true,PQ,0.004958466442281874,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
993,bus-993,true,PV,0.0022855218152691347,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
368,bus-368,true,PQ,-0.0009098439351557671,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3679,bus-3679,true,PQ,-0.03663892624971928,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5435,bus-5435,true,PQ,0.0003310906852339545,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1028,bus-1028,true,PQ,0.0017411365487613603,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1521,bus-1521,true,PV,0.007192484463989282,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5074,bus-5074,true,PQ,0.004846110662245229,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7566,bus-7566,true,PQ,-0.032757947198736516,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
7768,bus-7768,true,PQ,0.007897292572774668,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
3164,bus-3164,true,PQ,-0.033867590710707295,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
4487,bus-4487,true,PQ,-0.034734606054981604,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2203,bus-2203,true,PV,-0.0012417755793645271,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6295,bus-6295,true,PQ,-0.0017385642022246252,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8159,bus-8159,true,PQ,-0.0030016798176335318,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
3934,bus-3934,true,PQ,-0.032909776008361376,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
5647,bus-5647,true,PQ,0.0015994984583301613,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5315,bus-5315,true,PQ,0.0015449396910602918,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8235,bus-8235,true,PQ,0.010832497424322254,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
477,bus-477,true,PQ,-0.00013616082067997173,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4246,bus-4246,true,PQ,-0.0010600030074838706,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
1974,bus-1974,true,PQ,-0.008623653612866591,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2703,bus-2703,true,PQ,-0.029178516187536592,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8089,bus-8089,true,PQ,0.014929756768640948,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
8827,bus-8827,true,PQ,0.005577530870786615,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5169,bus-5169,true,PQ,0.001009145673405107,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4078,bus-4078,true,PQ,-0.019733303388286088,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6289,bus-6289,true,PQ,-0.0013848814585353975,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
592,bus-592,true,PQ,-0.04541198692315384,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1043,bus-1043,true,PQ,0.012040594802318397,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
3609,bus-3609,true,PQ,-0.03709523752119838,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
289,bus-289,true,PV,-0.0026966118152685586,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2122,bus-2122,true,PQ,-0.03471151883963622,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
1885,bus-1885,true,PV,-0.03538472828591302,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
5050,bus-5050,true,PQ,-0.0012185644491329128,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6828,bus-6828,true,PQ,0.011021655021829509,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
8772,bus-8772,true,PQ,-0.03449234388282928,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
6171,bus-6171,true,PQ,-0.0008182046112017027,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7432,bus-7432,true,PQ,-0.03300092163975658,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
6387,bus-6387,true,PQ,-0.0007598376786209805,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2761,bus-2761,true,PQ,-0.03778394200057438,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4575,bus-4575,true,PQ,-0.00846983289387301,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7103,bus-7103,true,PQ,-0.03263896915082561,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
3442,bus-3442,true,PQ,-0.032261594932624024,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
5750,bus-5750,true,PQ,0.0020810127729002366,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5476,bus-5476,true,PQ,0.0036102002583413705,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
7994,bus-7994,true,PQ,0.0005569986475655362,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
7424,bus-7424,true,PQ,-0.03513325269517235,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3319,bus-3319,true,PQ,-0.03312963740316313,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
5660,bus-5660,true,PQ,0.0012955106454752346,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7056,bus-7056,true,PQ,-0.03285626194456721,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
2706,bus-2706,true,PQ,-0.02918766991586453,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2714,bus-2714,true,PQ,-0.029332092420808552,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3924,bus-3924,true,PQ,-0.03283302550357078,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4539,bus-4539,true,PQ,-0.030760122909185415,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6025,bus-6025,true,PQ,-0.0012259669926292132,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1039,bus-1039,true,PQ,0.0007217054545973742,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
