name,available,from_bus_name,from_bus_id,to_bus_name,to_bus_id,r,x,primary_shunt,rating,base_voltage_primary,base_voltage_secondary,from_bus_voltage,to_bus_voltage,from_bus_area,to_bus_area,active_power_flow,reactive_power_flow
bus-7777-bus-7776-i_10244,true,bus-7777,7777,bus-7776,7776,0.0200429588,0.501073971,0.0 + 0.0im,0.434717869,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8808-bus-8810-i_10792,true,bus-8808,8808,bus-8810,8810,0.0012985216,0.0562985828,0.0 + 0.0im,1.935590785,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-7738-bus-7737-i_10223,true,bus-7738,7738,bus-7737,7737,0.00239314591,0.0893122055,0.0 + 0.0im,1.22,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7747-bus-7748-i_10228,true,bus-7747,7747,bus-7748,7748,0.00114805451,0.0518920637,0.0 + 0.0im,2.1,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8802-bus-8801-i_10787,true,bus-8802,8802,bus-8801,8801,0.0170644323,0.426610808,0.0 + 0.0im,0.2552980435,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8239-bus-8238-i_10487,true,bus-8239,8239,bus-8238,8238,0.000268888674,0.0210002054,0.0 + 0.0im,5.19,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8277-bus-8276-i_10508,true,bus-8277,8277,bus-8276,8276,0.00642514543,0.201749567,0.0 + 0.0im,0.54,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8296-bus-8295-i_10518,true,bus-8296,8296,bus-8295,8295,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7941-bus-7942-i_10331,true,bus-7941,7941,bus-7942,7942,0.0217825809,0.544564523,0.0 + 0.0im,0.2,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-7768-bus-7769-i_10239,true,bus-7768,7768,bus-7769,7769,0.0150647524,0.376618811,0.0 + 0.0im,0.2891860455,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8523-bus-8522-i_10640,true,bus-8523,8523,bus-8522,8522,0.00590445889,0.197208927,0.0 + 0.0im,0.74,500.0,230.0,500.0,230.0,0,0,0.0,0.0
bus-8560-bus-8559-i_10659,true,bus-8560,8560,bus-8559,8559,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7699-bus-7700-i_10204,true,bus-7699,7699,bus-7700,7700,0.00277020607,0.101031604,0.0 + 0.0im,1.078465005,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8403-bus-8402-i_10575,true,bus-8403,8403,bus-8402,8402,0.000795131388,0.0426826529,0.0 + 0.0im,3.42,500.0,230.0,500.0,230.0,0,0,0.0,0.0
bus-8470-bus-8469-i_10610,true,bus-8470,8470,bus-8469,8469,0.00610499566,0.202685856,0.0 + 0.0im,0.72,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8593-bus-8594-i_10676,true,bus-8593,8593,bus-8594,8594,0.0002658593,0.0202584786,0.0 + 0.0im,5.38,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8132-bus-8131-i_10430,true,bus-8132,8132,bus-8131,8131,0.029176668,0.7294167,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7642-bus-7643-i_10173,true,bus-7642,7642,bus-7643,7643,0.000898466839,0.0444202236,0.0 + 0.0im,2.4533354700000003,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8020-bus-8021-i_10373,true,bus-8020,8020,bus-8021,8021,0.000348607905,0.0254105592,0.0 + 0.0im,4.289151735,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8068-bus-8067-i_10397,true,bus-8068,8068,bus-8067,8067,0.0126281813,0.315704532,0.0 + 0.0im,0.689967317,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8357-bus-8358-i_10551,true,bus-8357,8357,bus-8358,8358,0.000268374053,0.0208795014,0.0 + 0.0im,5.22,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8194-bus-8193-i_10463,true,bus-8194,8194,bus-8193,8193,0.0284140943,0.710352357,0.0 + 0.0im,0.2433465085,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7704-bus-7703-i_10206,true,bus-7704,7704,bus-7703,7703,0.0167558315,0.418895787,0.0 + 0.0im,0.22,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8544-bus-8543-i_10650,true,bus-8544,8544,bus-8543,8543,0.00276557094,0.100888028,0.0 + 0.0im,1.08,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8502-bus-8501-i_10628,true,bus-8502,8502,bus-8501,8501,0.0182354175,0.455885437,0.0 + 0.0im,0.32,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7649-bus-7648-i_10176,true,bus-7649,7649,bus-7648,7648,0.00986840036,0.246710009,0.0 + 0.0im,0.441461232,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7731-bus-7732-i_10220,true,bus-7731,7731,bus-7732,7732,0.00103380712,0.0485321642,0.0 + 0.0im,2.24542385,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8443-bus-8444-i_10597,true,bus-8443,8443,bus-8444,8444,0.00119186932,0.0531573716,0.0 + 0.0im,2.05,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8089-bus-8088-i_10408,true,bus-8089,8089,bus-8088,8088,0.0105477637,0.263694091,0.0 + 0.0im,0.413027474,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7631-bus-7633-i_10167,true,bus-7631,7631,bus-7633,7633,0.000734473891,0.0378400948,0.0 + 0.0im,2.88,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8666-bus-8665-i_10713,true,bus-8666,8666,bus-8665,8665,0.00246535957,0.0915634546,0.0 + 0.0im,1.19,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8113-bus-8114-i_10421,true,bus-8113,8113,bus-8114,8114,0.000207356388,0.0150974254,0.0 + 0.0im,7.2190932,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-7753-bus-7752-i_10230,true,bus-7753,7753,bus-7752,7752,0.0042579668,0.143121152,0.0 + 0.0im,0.761255705,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7696-bus-7695-i_10202,true,bus-7696,7696,bus-7695,7695,0.00106950352,0.0495919398,0.0 + 0.0im,2.1974268699999997,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8400-bus-8401-i_10573,true,bus-8400,8400,bus-8401,8401,0.00690772648,0.214658949,0.0 + 0.0im,0.50751952,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8491-bus-8490-i_10620,true,bus-8491,8491,bus-8490,8490,0.00101657462,0.0480170885,0.0 + 0.0im,2.26951662,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7981-bus-7982-i_10353,true,bus-7981,7981,bus-7982,7982,0.000375416567,0.0266282568,0.0 + 0.0im,4.092989255,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-7838-bus-7837-i_10277,true,bus-7838,7838,bus-7837,7837,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8317-bus-8316-i_10528,true,bus-8317,8317,bus-8316,8316,0.00398899577,0.135733471,0.0 + 0.0im,0.802697805,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8806-bus-8805-i_10790,true,bus-8806,8806,bus-8805,8805,0.000823443003,0.0438920156,0.0 + 0.0im,3.325760085,500.0,230.0,500.0,230.0,0,0,0.0,0.0
bus-8309-bus-8310-i_10525,true,bus-8309,8309,bus-8310,8310,0.00297210682,0.107275554,0.0 + 0.0im,1.015685185,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8716-bus-8715-i_10739,true,bus-8716,8716,bus-8715,8715,0.00223429024,0.084346679,0.0 + 0.0im,1.291832465,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8073-bus-8074-i_10400,true,bus-8073,8073,bus-8074,8074,0.000684504769,0.035731149,0.0 + 0.0im,3.05,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8754-bus-8756-i_10762,true,bus-8754,8754,bus-8756,8756,0.00021324764,0.0170598112,0.0 + 0.0im,10.14,500.0,115.0,500.0,115.0,0,0,0.0,0.0
bus-7723-bus-7724-i_10216,true,bus-7723,7723,bus-7724,7724,0.000205877256,0.0144114079,0.0 + 0.0im,7.5626809,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8721-bus-8723-i_10743,true,bus-8721,8721,bus-8723,8723,0.000295067765,0.0228972585,0.0 + 0.0im,4.76,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8300-bus-8299-i_10520,true,bus-8300,8300,bus-8299,8299,0.00287824461,0.104375159,0.0 + 0.0im,1.04391295,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7702-bus-7701-i_10205,true,bus-7702,7702,bus-7701,7701,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7632-bus-7631-i_10168,true,bus-7632,7632,bus-7631,7631,0.000173260566,0.0138608453,0.0 + 0.0im,10.53244535,500.0,230.0,500.0,230.0,0,0,0.0,0.0
bus-7754-bus-7755-i_10232,true,bus-7754,7754,bus-7755,7755,0.000317270767,0.0239539429,0.0 + 0.0im,4.55,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8201-bus-8200-i_10466,true,bus-8201,8201,bus-8200,8200,0.00171425245,0.0684366382,0.0 + 0.0im,1.59221469,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8862-bus-8861-i_10818,true,bus-8862,8862,bus-8861,8861,0.000662946884,0.0348179703,0.0 + 0.0im,3.13,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8393-bus-8392-i_10569,true,bus-8393,8393,bus-8392,8392,0.00888634681,0.22215867,0.0 + 0.0im,0.4902482735,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8749-bus-8748-i_10758,true,bus-8749,8749,bus-8748,8748,0.014588334,0.36470835,0.0 + 0.0im,0.4,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8775-bus-8777-i_10774,true,bus-8775,8775,bus-8777,8777,0.0064770647,0.203140332,0.0 + 0.0im,0.53630234,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8796-bus-8798-i_10785,true,bus-8796,8796,bus-8798,8798,0.00219722987,0.0831853991,0.0 + 0.0im,1.3098692500000002,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8583-bus-8584-i_10671,true,bus-8583,8583,bus-8584,8584,0.00119852609,0.0533485677,0.0 + 0.0im,2.042650965,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8810-bus-8809-i_10791,true,bus-8810,8810,bus-8809,8809,0.00206116558,0.0849019639,0.0 + 0.0im,1.7191238949999998,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7803-bus-7804-i_10259,true,bus-7803,7803,bus-7804,7804,0.00444338897,0.148195271,0.0 + 0.0im,0.735185655,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8479-bus-8478-i_10615,true,bus-8479,8479,bus-8478,8478,0.029176668,0.7294167,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8366-bus-8365-i_10555,true,bus-8366,8366,bus-8365,8365,0.029176668,0.7294167,0.0 + 0.0im,0.2,500.0,230.0,500.0,230.0,0,0,0.0,0.0
bus-8378-bus-8379-i_10562,true,bus-8378,8378,bus-8379,8379,0.0025156246,0.0931284228,0.0 + 0.0im,1.17,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-7884-bus-7885-i_10301,true,bus-7884,7884,bus-7885,7885,0.00254735393,0.0941154722,0.0 + 0.0im,1.1577277750000001,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-7730-bus-7729-i_10219,true,bus-7730,7730,bus-7729,7729,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8022-bus-8023-i_10374,true,bus-8022,8022,bus-8023,8023,0.00244087451,0.0908005318,0.0 + 0.0im,1.2,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8013-bus-8015-i_10370,true,bus-8013,8013,bus-8015,8015,0.000580442672,0.0313013643,0.0 + 0.0im,6.96335553,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-7911-bus-7912-i_10315,true,bus-7911,7911,bus-7912,7912,0.000214959816,0.0170033215,0.0 + 0.0im,6.41,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8268-bus-8271-i_10504,true,bus-8268,8268,bus-8271,8271,0.000653514783,0.0344177481,0.0 + 0.0im,3.166399965,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8693-bus-8692-i_10727,true,bus-8693,8693,bus-8692,8692,0.00379038934,0.130255355,0.0 + 0.0im,0.836463725,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7636-bus-7637-i_10170,true,bus-7636,7636,bus-7637,7637,0.00180734348,0.0710818718,0.0 + 0.0im,1.53294758,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-7836-bus-7835-i_10275,true,bus-7836,7836,bus-7835,7835,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8525-bus-8524-i_10641,true,bus-8525,8525,bus-8524,8524,0.00181218265,0.071218778,0.0 + 0.0im,1.53,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8732-bus-8731-i_10748,true,bus-8732,8732,bus-8731,8731,0.00135855942,0.0580903118,0.0 + 0.0im,1.87587568,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8183-bus-8184-i_10458,true,bus-8183,8183,bus-8184,8184,0.000267226745,0.020603182,0.0 + 0.0im,5.29,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8211-bus-8212-i_10473,true,bus-8211,8211,bus-8212,8212,0.0217825809,0.544564523,0.0 + 0.0im,0.2,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8142-bus-8141-i_10436,true,bus-8142,8142,bus-8141,8141,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8704-bus-8706-i_10734,true,bus-8704,8704,bus-8706,8706,0.000724640893,0.0374258943,0.0 + 0.0im,2.9118762950000003,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8680-bus-8681-i_10721,true,bus-8680,8680,bus-8681,8681,0.00101623341,0.0480068663,0.0 + 0.0im,2.27,230.0,66.0,230.0,66.0,0,0,0.0,0.0
