name,available,active_power,reactive_power,rating,prime_mover_type,reactive_power_limits,power_factor,operation_cost,base_power,services,dynamic_injector,bus_name,bus_number,area
gen-1751,true,0.0190729525,0.0,0.10555186478594346,PVe,"(min = -0.07, max = 0.102)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-2032,2032,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-664,true,0.188593023,0.0,0.46684044383493595,WT,"(min = -0.172, max = 0.172)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-8403,8403,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-1488,true,0.0136235375,0.0,0.10382735906685212,PVe,"(min = -0.07, max = 0.102)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-8302,8302,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-1031,true,0.009082358320000001,0.0,0.10281616926620278,PVe,"(min = -0.07, max = 0.102)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-859,859,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-2046,true,0.01089883,0.0,0.10317323836504652,PVe,"(min = -0.07, max = 0.102)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-1059,1059,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-1912,true,0.18243231099999999,0.0,0.3,BA,"(min = 0.0, max = 0.0)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(16.3717118, 401.19412), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-8838,8838,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-1122,true,0.0045411791600000005,0.0,0.10220465334633308,PVe,"(min = -0.07, max = 0.102)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-1031,1031,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-1827,true,0.18164716599999997,0.0,0.27797457623060623,PVe,"(min = -0.07, max = 0.102)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-407,407,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-1209,true,0.0045411791600000005,0.0,0.10220465334633308,PVe,"(min = -0.07, max = 0.102)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-1435,1435,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-1730,true,0.0136235375,0.0,0.10382735906685212,PVe,"(min = -0.07, max = 0.102)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-1973,1973,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-1108,true,0.0045411791600000005,0.0,0.10220465334633308,PVe,"(min = -0.07, max = 0.102)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-1846,1846,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-1630,true,0.009082358320000001,0.0,0.10281616926620278,PVe,"(min = -0.07, max = 0.102)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-839,839,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-1048,true,0.19072952499999998,0.0,0.29004071434715717,PVe,"(min = -0.07, max = 0.102)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-8185,8185,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-1053,true,0.009082358320000001,0.0,0.10281616926620278,PVe,"(min = -0.07, max = 0.102)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-1885,1885,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-1298,true,0.999059415,0.0,1.4258668962415422,PVe,"(min = -0.07, max = 0.102)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-288,288,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-1632,true,0.0136235375,0.0,0.10382735906685212,PVe,"(min = -0.07, max = 0.102)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-1426,1426,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-1701,true,0.0136235375,0.0,0.10382735906685212,PVe,"(min = -0.07, max = 0.102)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-448,448,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-1523,true,0.395082587,0.0,0.5715954276171179,PVe,"(min = -0.07, max = 0.102)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-2314,2314,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-1516,true,0.29971782399999997,0.0,0.4386870380750978,PVe,"(min = -0.07, max = 0.102)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-2314,2314,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-936,true,0.09733833450000001,0.0,0.24103319273494261,WT,"(min = -0.08900000000000001, max = 0.08900000000000001)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-1853,1853,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-1679,true,0.18164716599999997,0.0,0.27797457623060623,PVe,"(min = -0.07, max = 0.102)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-322,322,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-2048,true,0.0690259232,0.0,0.1416313203446029,PVe,"(min = -0.07, max = 0.102)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-1567,1567,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-1055,true,0.009082358320000001,0.0,0.10281616926620278,PVe,"(min = -0.07, max = 0.102)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-999,999,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-1188,true,0.18164716599999997,0.0,0.27797457623060623,PVe,"(min = -0.07, max = 0.102)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-317,317,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-1426,true,0.0136235375,0.0,0.10382735906685212,PVe,"(min = -0.07, max = 0.102)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-113,113,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-1387,true,0.36601903999999996,0.0,0.5309373377476353,PVe,"(min = -0.07, max = 0.102)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-2235,2235,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-1207,true,0.0045411791600000005,0.0,0.10220465334633308,PVe,"(min = -0.07, max = 0.102)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-1435,1435,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-493,true,0.310616654,0.0,0.47231184175837176,PVe,"(min = -0.114, max = 0.166)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-1827,1827,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-1901,true,0.0150001041,0.0,0.015,BA,"(min = 0.0, max = 0.0)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(16.3717118, 401.19412), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-1553,1553,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-2031,true,1.00995824,0.0,1.441342634898885,PVe,"(min = -0.07, max = 0.102)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-2314,2314,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-1296,true,0.33981507899999996,0.0,0.817661024582211,WT,"(min = -0.225631579, max = 0.23884210499999997)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-1783,1783,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-1865,true,0.01089883,0.0,0.10317323836504652,PVe,"(min = -0.07, max = 0.102)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-385,385,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-1910,true,0.0100000674,0.0,0.01,BA,"(min = 0.0, max = 0.0)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(16.3717118, 401.19412), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-8330,8330,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-2123,true,0.0136235375,0.0,0.10382735906685212,PVe,"(min = -0.07, max = 0.102)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-8704,8704,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-1680,true,0.18164716599999997,0.0,0.27797457623060623,PVe,"(min = -0.07, max = 0.102)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-258,258,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-1051,true,0.009082358320000001,0.0,0.10281616926620278,PVe,"(min = -0.07, max = 0.102)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-782,782,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-1855,true,0.301534296,0.0,0.44120242287752715,PVe,"(min = -0.07, max = 0.102)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-8185,8185,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-1335,true,0.0454117916,0.0,0.12076057537297331,PVe,"(min = -0.07, max = 0.102)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-974,974,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-1803,true,0.18164716599999997,0.0,0.27797457623060623,PVe,"(min = -0.07, max = 0.102)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-2264,2264,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-1096,true,0.0045411791600000005,0.0,0.10220465334633308,PVe,"(min = -0.07, max = 0.102)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-1846,1846,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-1102,true,0.0045411791600000005,0.0,0.10220465334633308,PVe,"(min = -0.07, max = 0.102)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-7808,7808,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-2051,true,0.009082358320000001,0.0,0.10281616926620278,PVe,"(min = -0.07, max = 0.102)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-2116,2116,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-1717,true,0.0454117916,0.0,0.12076057537297331,PVe,"(min = -0.07, max = 0.102)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-456,456,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-496,true,0.317882541,0.0,0.4834011912026768,PVe,"(min = -0.11699999999999999, max = 0.17)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-1823,1823,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
gen-1315,true,0.0454117916,0.0,0.12076057537297331,PVe,"(min = -0.07, max = 0.102)",0.95,"RenewableGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0)",100.0,Service[],,bus-2351,2351,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))"
